Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned
ORD106347,2024-04-26,CUST3539,Regular,Fashion,3,8264,22064.88,11.0,No,None,Credit Card,4,4.9,No
ORD106348,2024-04-01,CUST4985,Regular,Groceries,3,3377,9624.449999999999,5.0,No,None,UPI,1,3.1,No
ORD106349,2024-01-28,CUST1228,Regular,Groceries,5,5551,18595.85,33.0,Yes,Republic Day,COD,3,3.4,No
ORD106350,2024-01-25,CUST9154,Premium,Groceries,1,5300,4558.0,14.0,Yes,Republic Day,UPI,1,4.4,No
ORD106351,2024-02-27,CUST4507,New,Electronics,2,3996,4315.68,46.0,No,None,COD,7,3.4,No
ORD106352,2024-10-23,CUST4323,Premium,Groceries,4,3084,10238.88,17.0,Yes,Diwali,UPI,4,3.8,No
ORD106353,2024-05-13,CUST4923,Regular,Groceries,5,1472,3827.2000000000003,48.0,No,None,Credit Card,7,,No
ORD106354,2024-11-26,CUST8351,Regular,Beauty,2,6607,12949.72,2.0,No,None,Wallet,7,3.9,No
ORD106355,2024-09-05,CUST6988,New,Electronics,3,1952,4626.24,21.0,No,None,Credit Card,3,4.1,No
ORD106356,2024-02-07,CUST8659,New,Home Decor,2,7870,10388.4,34.0,No,None,UPI,7,2.7,No
ORD106357,2024-03-15,CUST7285,Premium,Home Decor,4,7630,22279.6,27.0,No,None,UPI,3,3.1,No
ORD106358,2024-05-21,CUST8950,Regular,Beauty,4,1891,4538.4,40.0,No,None,UPI,6,3.6,No
ORD106359,2024-11-17,CUST1654,Premium,Fashion,3,9649,17078.730000000003,,No,None,Credit Card,6,4.5,No
ORD106360,2024-06-16,CUST2580,New,Home Decor,4,8823,31409.88,11.0,No,None,UPI,4,2.6,No
ORD106361,2024-09-15,CUST7291,Premium,Electronics,1,5373,5373.0,0.0,No,None,Credit Card,4,3.3,No
ORD106362,2024-12-20,CUST6759,Premium,Fashion,5,4105,13341.25,35.0,Yes,Christmas/New Year,UPI,1,2.5,No
ORD106363,2024-08-12,CUST2731,Regular,Groceries,3,6246,13303.98,29.0,Yes,Independence Day,Wallet,7,3.8,No
ORD106364,2024-05-31,CUST9698,Regular,Electronics,3,6280,14695.2,22.0,No,None,Wallet,3,3.7,No
ORD106365,2024-01-19,CUST8154,Regular,Fashion,2,6356,8135.68,36.0,No,None,UPI,4,4.4,No
ORD106366,2024-05-25,CUST1170,New,Home Decor,3,7014,15360.66,27.0,No,None,COD,6,2.5,No
ORD106367,2024-08-28,CUST5248,Premium,Groceries,5,6884,17898.4,48.0,Yes,Raksha Bandhan,Credit Card,1,4.4,No
ORD106368,2024-12-09,CUST2129,Premium,Groceries,1,2304,2211.84,4.0,No,None,UPI,5,4.7,No
ORD106369,2024-08-24,CUST7441,Regular,Electronics,2,5299,6888.7,35.0,No,None,Credit Card,6,3.3,Yes
ORD106370,2024-02-04,CUST9832,New,Groceries,5,9576,25855.2,46.0,No,None,COD,4,3.3,No
ORD106371,2024-07-08,CUST5896,New,Fashion,3,636,1736.28,9.0,No,None,Wallet,6,2.5,No
ORD106372,2024-01-01,CUST8353,Regular,Beauty,4,4525,17376.0,4.0,No,None,Credit Card,7,3.6,No
ORD106373,2024-06-01,CUST7409,New,Home Decor,4,7208,25083.84,13.0,No,None,Credit Card,6,4.0,No
ORD106374,2024-05-05,CUST5499,Regular,Electronics,5,9013,34700.05,23.0,No,None,Credit Card,3,2.8,No
ORD106375,2024-12-10,CUST1652,Regular,Beauty,1,9026,6588.98,27.0,No,None,Credit Card,5,4.1,No
ORD106376,2024-08-13,CUST5472,Regular,Beauty,4,2193,7017.6,20.0,Yes,Independence Day,Credit Card,4,3.4,Yes
ORD106377,2024-08-08,CUST2445,New,Electronics,5,2875,8050.000000000001,44.0,No,None,Wallet,7,4.2,No
ORD106378,2024-07-29,CUST5121,New,Fashion,2,6061,7394.42,39.0,No,None,Credit Card,2,3.1,No
ORD106379,2024-01-25,CUST3379,Regular,Home Decor,3,2540,6781.8,11.0,Yes,Republic Day,Credit Card,3,4.4,No
ORD106380,2024-01-16,CUST2958,Premium,Electronics,1,9801,7938.81,19.0,No,None,Wallet,7,3.9,No
ORD106381,2024-06-30,CUST4809,Premium,Beauty,1,4016,2771.04,31.0,No,None,UPI,6,3.8,No
ORD106382,2024-11-24,CUST1375,New,Beauty,2,9220,11617.2,37.0,No,None,UPI,3,3.7,Yes
ORD106383,2024-05-08,CUST9297,Regular,Electronics,1,2481,1513.4099999999999,39.0,No,None,Credit Card,1,4.6,No
ORD106384,2024-02-11,CUST4474,Premium,Beauty,5,7663,22605.850000000002,41.0,No,None,Wallet,7,3.9,No
ORD106385,2024-12-01,CUST4418,Premium,Electronics,1,6022,4817.6,20.0,No,None,Credit Card,2,2.9,No
ORD106386,2024-08-23,CUST8887,Regular,Electronics,1,8928,7499.5199999999995,16.0,No,None,UPI,4,4.1,No
ORD106387,2024-12-25,CUST9794,Regular,Home Decor,1,9794,9794.0,0.0,Yes,Christmas/New Year,Wallet,2,3.8,No
ORD106388,2024-02-03,CUST7908,Premium,Electronics,5,9196,26208.600000000002,43.0,No,None,COD,6,2.7,No
ORD106389,2024-12-10,CUST2273,Regular,Beauty,3,6882,15071.58,27.0,No,None,Wallet,4,4.0,No
ORD106390,2024-02-14,CUST1862,New,Groceries,4,9243,36602.28,1.0,No,None,UPI,7,2.7,No
ORD106391,2024-05-13,CUST1177,Regular,Home Decor,1,8297,6969.48,16.0,No,None,Wallet,1,4.3,No
ORD106392,2024-01-21,CUST5612,New,Beauty,2,755,936.2,38.0,Yes,Republic Day,COD,6,4.1,No
ORD106393,2024-05-01,CUST2800,Regular,Beauty,2,8267,14384.58,13.0,No,None,Wallet,6,3.7,No
ORD106394,2024-03-10,CUST9299,Regular,Home Decor,5,5541,24103.35,13.0,No,None,Credit Card,5,4.4,No
ORD106395,2024-12-17,CUST4153,Regular,Home Decor,3,5243,8965.53,43.0,No,None,Credit Card,2,3.2,No
ORD106396,2024-12-26,CUST2632,Premium,Beauty,1,7600,4028.0,47.0,Yes,Christmas/New Year,,3,3.6,No
ORD106397,2024-02-17,CUST6997,Premium,Groceries,5,6229,25850.35,17.0,No,None,Wallet,4,2.5,No
ORD106398,2024-02-08,CUST5247,Regular,Fashion,4,7018,17123.92,39.0,No,None,UPI,2,5.0,No
ORD106399,2024-10-13,CUST9319,Regular,Beauty,3,2294,4610.94,33.0,No,None,,4,2.6,No
ORD106400,2024-01-10,CUST4552,Premium,Home Decor,3,3678,6399.720000000001,42.0,No,None,UPI,2,2.8,No
ORD106401,2024-01-30,CUST5990,Regular,Electronics,5,3130,15650.0,0.0,Yes,Republic Day,Wallet,3,3.7,No
ORD106402,2024-08-31,CUST2206,Premium,Electronics,2,8645,10201.100000000002,41.0,Yes,Raksha Bandhan,Credit Card,4,3.4,No
ORD106403,2024-09-30,CUST3414,Regular,Home Decor,3,3720,9262.8,17.0,No,None,UPI,4,3.8,No
ORD106404,2024-03-28,CUST6954,Premium,Home Decor,2,258,273.48,47.0,Yes,Holi,UPI,5,4.6,No
ORD106405,2024-08-31,CUST2039,Premium,Fashion,3,3902,7843.0199999999995,33.0,Yes,Raksha Bandhan,COD,1,2.9,No
ORD106406,2024-11-24,CUST3984,New,Home Decor,3,2807,6568.38,22.0,No,None,Wallet,2,,No
ORD106407,2024-01-15,CUST4775,Premium,Electronics,3,5310,8283.6,48.0,No,None,Credit Card,3,2.5,No
ORD106408,2024-01-04,CUST5665,Regular,Groceries,4,8656,29430.399999999998,15.0,No,None,Credit Card,7,4.5,Yes
ORD106409,2024-07-09,CUST5664,Regular,Home Decor,2,1907,3127.48,18.0,No,None,Credit Card,5,4.5,No
ORD106410,2024-06-16,CUST1813,Premium,Fashion,4,2493,6382.08,36.0,No,None,UPI,5,3.4,No
ORD106411,2024-01-09,CUST1699,Premium,Groceries,2,2684,5099.599999999999,5.0,No,None,Credit Card,1,2.9,No
ORD106412,2024-04-18,CUST1492,New,Fashion,4,2935,9039.800000000001,23.0,No,None,UPI,7,4.5,No
ORD106413,2024-05-16,CUST6820,Premium,Groceries,4,3655,12280.8,16.0,No,None,COD,3,4.8,No
ORD106414,2024-06-02,CUST5141,Premium,Home Decor,4,1137,2410.44,47.0,No,,Credit Card,7,2.7,Yes
ORD106415,2024-07-27,CUST9210,Regular,Electronics,5,1077,4577.25,15.0,No,None,COD,6,3.9,No
ORD106416,2024-09-28,CUST2620,Regular,Groceries,4,8938,22166.24,38.0,No,None,Wallet,2,4.8,No
ORD106417,2024-05-22,CUST4030,Regular,Beauty,3,2662,4232.58,47.0,No,None,Wallet,4,4.1,No
ORD106418,2024-04-08,CUST9579,Regular,Fashion,1,4693,2815.7999999999997,40.0,No,None,COD,1,4.6,No
ORD106419,2024-11-03,CUST1439,Premium,Groceries,4,6335,24073.0,5.0,Yes,Diwali,Wallet,4,3.1,No
ORD106420,2024-03-09,CUST2868,Regular,Fashion,1,8181,6953.849999999999,15.0,No,None,Credit Card,5,2.8,No
ORD106421,2024-09-03,CUST8288,Regular,Electronics,1,2415,2221.8,,No,None,Credit Card,4,3.4,Yes
ORD106422,2024-09-17,CUST2222,Regular,Fashion,3,5926,12800.16,28.0,No,None,UPI,2,3.5,No
ORD106423,2024-10-02,CUST7641,Regular,Fashion,1,6147,5962.59,3.0,No,None,,6,4.5,No
ORD106424,2024-03-19,CUST3316,Regular,Beauty,1,8621,6465.75,25.0,No,None,COD,2,3.5,No
ORD106425,2024-05-25,CUST7233,Premium,Fashion,1,1627,1025.01,37.0,No,None,UPI,6,3.1,No
ORD106426,2024-04-20,CUST6040,Regular,Groceries,2,6487,9730.5,25.0,No,None,Credit Card,4,4.7,No
ORD106427,2024-09-14,CUST4504,Premium,Fashion,4,1899,6608.5199999999995,13.0,No,None,COD,4,4.5,No
ORD106428,2024-04-02,CUST4212,Premium,Home Decor,4,2345,6190.799999999999,34.0,No,None,UPI,1,4.2,No
ORD106429,2024-01-13,CUST5958,New,Fashion,1,8398,4366.96,48.0,No,None,COD,6,3.0,No
ORD106430,2024-09-16,CUST1334,Regular,Home Decor,3,7158,12454.920000000002,,No,None,COD,2,3.0,No
ORD106431,2024-04-18,CUST6817,Regular,Fashion,2,4472,6886.88,23.0,No,None,UPI,4,3.7,No
ORD106432,2024-11-25,CUST5381,Regular,Fashion,3,9621,26842.589999999997,7.0,No,None,COD,3,3.8,Yes
ORD106433,2024-07-07,CUST1896,Regular,Groceries,3,2023,3702.09,39.0,No,None,Wallet,1,3.1,No
ORD106434,2024-04-04,CUST7991,New,Home Decor,1,4184,3179.84,24.0,No,None,UPI,1,2.8,No
ORD106435,2024-04-14,CUST8251,Premium,Home Decor,5,9022,43756.7,3.0,No,None,UPI,7,3.4,No
ORD106436,2024-01-08,CUST7136,Premium,Beauty,1,8661,7448.46,14.0,No,None,Wallet,1,3.6,No
ORD106437,2024-03-07,CUST2270,Regular,Fashion,5,3971,16876.75,15.0,No,None,COD,1,2.6,No
ORD106438,2024-07-09,CUST3532,Premium,Fashion,2,700,1260.0,10.0,No,None,Wallet,6,3.9,No
ORD106439,2024-12-31,CUST3632,Regular,Groceries,5,5806,21191.899999999998,27.0,Yes,Christmas/New Year,COD,6,2.5,No
ORD106440,2024-09-12,CUST4574,Premium,Beauty,1,8139,7650.66,6.0,No,None,Credit Card,4,2.9,No
ORD106441,2024-01-09,CUST5468,Premium,Beauty,1,5807,2961.57,49.0,No,None,Wallet,5,2.9,No
ORD106442,2024-04-26,CUST4736,Regular,Groceries,3,2950,5575.5,37.0,No,None,Wallet,7,4.2,No
ORD106443,2024-09-23,CUST3415,Regular,Home Decor,1,1512,1164.24,23.0,No,None,Wallet,3,3.7,No
ORD106444,2024-04-08,CUST7006,New,Electronics,1,2353,1647.1,30.0,No,None,Credit Card,5,4.6,No
ORD106445,2024-10-24,CUST7170,Regular,Groceries,4,4936,19151.68,3.0,Yes,Diwali,COD,5,3.2,Yes
ORD106446,2024-06-12,CUST7702,Regular,Home Decor,4,808,2068.48,36.0,No,None,Credit Card,4,3.0,No
ORD106447,2024-05-20,CUST7388,Regular,Beauty,3,5304,10501.919999999998,34.0,No,None,Wallet,1,4.5,No
ORD106448,2024-09-24,CUST6492,Regular,Groceries,5,1863,8849.25,5.0,No,None,Credit Card,1,3.6,No
ORD106449,2024-02-06,CUST3570,Premium,Electronics,5,3494,9608.5,45.0,No,None,Wallet,4,3.2,No
ORD106450,2024-03-14,CUST7791,Premium,Fashion,4,6124,16657.28,32.0,No,None,UPI,4,3.5,No
ORD106451,2024-03-13,CUST6227,Premium,Groceries,2,2197,3031.8599999999997,31.0,No,None,COD,6,3.6,No
ORD106452,2024-11-03,CUST3010,Regular,Electronics,4,6222,13688.400000000001,45.0,Yes,Diwali,Wallet,2,3.9,No
ORD106453,2024-07-17,CUST3642,Premium,Electronics,2,3385,4265.1,37.0,No,None,Credit Card,1,2.6,Yes
ORD106454,2024-05-09,CUST8633,New,Groceries,5,1731,5712.299999999999,34.0,No,None,Credit Card,3,3.1,No
ORD106455,2024-09-02,CUST2240,Regular,Home Decor,4,4416,14837.76,16.0,No,None,Credit Card,2,3.7,No
ORD106456,2024-11-07,CUST7211,Regular,Groceries,1,7584,5232.96,31.0,Yes,Diwali,COD,5,3.9,No
ORD106457,2024-02-29,CUST5972,New,Beauty,2,3906,6796.44,13.0,No,None,UPI,7,2.9,No
ORD106458,2024-10-05,CUST5743,Regular,Electronics,2,7459,12232.76,18.0,No,None,COD,6,3.0,No
ORD106459,2024-04-12,CUST1492,Regular,Electronics,2,4702,7241.08,23.0,No,None,UPI,6,4.3,No
ORD106460,2024-10-22,CUST4188,Regular,Fashion,5,9067,28107.7,38.0,Yes,Diwali,Credit Card,1,4.5,No
ORD106461,2024-11-15,CUST6073,Regular,Electronics,3,5204,14050.800000000001,10.0,No,None,COD,4,2.7,No
ORD106462,2024-12-06,CUST9037,Regular,Fashion,1,3744,3519.3599999999997,6.0,No,None,UPI,4,5.0,No
ORD106463,2024-05-30,CUST9356,Regular,Electronics,4,4018,9000.320000000002,44.0,No,None,Credit Card,7,3.6,No
ORD106464,2024-06-05,CUST7370,Premium,Electronics,2,8287,12761.98,23.0,No,None,Credit Card,4,4.0,No
ORD106465,2024-07-24,CUST6734,Regular,Groceries,5,7282,28035.7,23.0,No,None,COD,1,4.0,No
ORD106466,2024-06-27,CUST1280,New,Groceries,2,3643,6338.82,13.0,No,None,UPI,6,3.4,No
ORD106467,2024-07-15,CUST7028,Regular,Beauty,4,5909,18199.72,23.0,No,None,Credit Card,3,3.9,No
ORD106468,2024-08-10,CUST9442,New,Home Decor,1,1247,1122.3,10.0,Yes,Independence Day,Credit Card,4,4.0,No
ORD106469,2024-03-29,CUST9842,New,Beauty,2,9723,18084.78,7.0,Yes,Holi,,6,4.4,No
ORD106470,2024-10-13,CUST4517,Premium,Electronics,5,2860,8151.000000000001,43.0,No,None,Wallet,1,4.2,No
ORD106471,2024-10-02,CUST8026,New,Beauty,5,8130,34959.0,14.0,No,None,UPI,5,3.6,Yes
ORD106472,2024-08-23,CUST8252,Premium,Groceries,3,7258,12846.660000000002,41.0,No,None,UPI,2,3.0,No
ORD106473,2024-07-01,CUST7008,New,Electronics,5,6466,32006.7,1.0,No,None,Wallet,1,2.6,No
ORD106474,2024-07-27,CUST9887,Regular,Electronics,3,9155,21148.05,23.0,No,None,Credit Card,1,4.1,No
ORD106475,2024-05-09,CUST8104,Regular,Beauty,1,8277,4635.120000000001,44.0,No,None,Wallet,6,3.7,Yes
ORD106476,2024-06-01,CUST8583,Premium,Fashion,4,3608,13133.12,9.0,No,None,Wallet,4,4.9,No
ORD106477,2024-01-13,CUST5133,Regular,Home Decor,3,6501,13457.07,31.0,No,None,Wallet,7,2.7,No
ORD106478,2024-05-01,CUST3545,New,Beauty,2,7694,12925.92,16.0,No,None,UPI,2,2.7,Yes
ORD106479,2024-12-24,CUST5408,New,Beauty,2,1884,3428.88,9.0,Yes,Christmas/New Year,Credit Card,2,3.0,No
ORD106480,2024-08-07,CUST4692,Regular,Home Decor,4,1069,3378.04,21.0,No,None,Credit Card,4,3.4,No
ORD106481,2024-04-15,CUST3671,New,Electronics,5,5323,25284.25,5.0,No,None,UPI,3,2.9,No
ORD106482,2024-03-10,CUST7724,Regular,Electronics,2,9305,13771.4,26.0,No,None,UPI,1,3.7,No
ORD106483,2024-07-13,CUST2418,Regular,Fashion,3,6075,14762.250000000002,19.0,No,None,Wallet,4,3.3,No
ORD106484,2024-07-04,CUST8855,Premium,Beauty,4,7412,29648.0,0.0,No,None,Wallet,7,5.0,No
ORD106485,2024-04-08,CUST1593,Regular,Home Decor,2,6927,11637.359999999999,16.0,No,None,COD,6,4.9,No
ORD106486,2024-03-22,CUST7849,Premium,Beauty,5,742,3710.0,0.0,Yes,Holi,COD,3,3.4,No
ORD106487,2024-03-15,CUST4006,Premium,Groceries,5,2403,7689.6,36.0,No,None,UPI,4,4.5,No
ORD106488,2024-12-05,CUST3352,Regular,Beauty,2,3135,5392.2,14.0,No,None,Wallet,5,3.1,No
ORD106489,2024-07-10,CUST8695,Premium,Beauty,4,951,3804.0,0.0,No,None,UPI,3,2.6,No
ORD106490,2024-11-20,CUST5044,Premium,Groceries,1,2311,1941.24,16.0,No,None,Wallet,7,2.6,No
ORD106491,2024-08-01,CUST3876,Regular,Groceries,2,8812,9693.2,45.0,No,None,Wallet,6,2.6,No
ORD106492,2024-11-10,CUST4019,Regular,Home Decor,5,7476,20932.800000000003,44.0,Yes,Diwali,UPI,3,4.3,Yes
ORD106493,2024-11-13,CUST7211,New,Electronics,1,9878,5729.240000000001,42.0,No,None,UPI,2,3.4,Yes
ORD106494,2024-05-23,CUST1798,New,Fashion,4,5899,13449.720000000001,43.0,No,None,Credit Card,1,4.6,No
ORD106495,2024-08-03,CUST9651,Regular,Groceries,5,746,2349.9,37.0,No,None,Credit Card,4,4.7,No
ORD106496,2024-12-26,CUST5315,Regular,Electronics,4,5161,11973.520000000002,42.0,Yes,Christmas/New Year,COD,7,3.3,Yes
ORD106497,2024-11-19,CUST6685,New,Home Decor,2,2757,5458.86,1.0,No,None,UPI,7,3.2,No
ORD106498,2024-01-15,CUST8176,Premium,Beauty,4,1771,5879.719999999999,17.0,No,None,COD,6,3.3,No
ORD106499,2024-08-04,CUST2359,Regular,Home Decor,5,6784,30188.8,11.0,No,None,UPI,6,3.7,No
ORD106500,2024-02-04,CUST2169,Premium,Home Decor,2,8845,12736.8,28.0,No,None,UPI,4,2.5,No
ORD106501,2024-07-01,CUST9582,Regular,Groceries,5,2891,11274.9,22.0,No,None,UPI,1,2.5,No
ORD106502,2024-09-26,CUST2206,Premium,Fashion,5,7160,19332.0,46.0,No,None,Credit Card,6,4.3,No
ORD106503,2024-12-23,CUST4059,Regular,Groceries,1,4974,4576.08,8.0,Yes,Christmas/New Year,COD,6,4.5,No
ORD106504,2024-04-09,CUST2333,Regular,Beauty,3,259,722.6099999999999,7.0,No,None,UPI,1,3.0,No
ORD106505,2024-01-07,CUST1431,Regular,Groceries,4,9809,20010.36,49.0,No,None,COD,6,4.0,No
ORD106506,2024-01-30,CUST4189,New,Beauty,4,6411,21797.399999999998,15.0,Yes,Republic Day,COD,6,3.0,No
ORD106507,2024-10-31,CUST1563,Premium,Groceries,1,1538,1199.64,22.0,Yes,Diwali,Credit Card,6,4.3,No
ORD106508,2024-05-23,CUST6146,Premium,Fashion,4,8858,25511.04,28.0,No,None,Credit Card,2,3.6,No
ORD106509,2024-04-20,CUST3091,Premium,Electronics,1,7201,6552.91,9.0,No,None,UPI,1,4.6,No
ORD106510,2024-08-19,CUST9369,Regular,Fashion,4,8148,29006.88,11.0,Yes,Independence Day,Wallet,5,4.9,No
ORD106511,2024-06-27,CUST3917,New,Groceries,4,2671,9508.76,11.0,No,None,COD,2,3.9,No
ORD106512,2024-03-12,CUST6540,Regular,Home Decor,5,9111,32344.05,29.0,No,None,Credit Card,3,4.8,No
ORD106513,2024-07-28,CUST8012,New,Electronics,1,9627,8760.57,9.0,No,None,COD,1,2.6,No
ORD106514,2024-08-07,CUST5528,Regular,Home Decor,4,8954,31159.92,13.0,No,None,Wallet,3,3.7,No
ORD106515,2024-03-20,CUST9680,Regular,Fashion,3,9374,27278.34,3.0,Yes,Holi,COD,2,3.8,No
ORD106516,2024-03-23,CUST6302,Premium,Electronics,1,4720,2548.8,46.0,Yes,Holi,UPI,6,3.5,No
ORD106517,2024-02-11,CUST1754,Premium,Groceries,1,8301,6723.81,19.0,No,None,COD,5,3.3,No
ORD106518,2024-09-29,CUST3586,New,Home Decor,1,1930,1158.0,40.0,No,None,Credit Card,7,4.3,No
ORD106519,2024-07-09,CUST7983,Premium,Groceries,5,4539,14070.9,38.0,No,None,UPI,5,3.9,No
ORD106520,2024-06-21,CUST9320,Regular,Beauty,1,8079,7594.259999999999,6.0,No,,UPI,1,2.7,No
ORD106521,2024-01-07,CUST6528,New,Electronics,5,8237,29241.35,29.0,No,None,Wallet,5,4.9,Yes
ORD106522,2024-06-03,CUST8796,Regular,Home Decor,3,8000,14400.0,40.0,No,,UPI,6,4.7,No
ORD106523,2024-01-10,CUST4232,New,Fashion,2,3247,5000.38,23.0,No,None,Credit Card,7,3.4,No
ORD106524,2024-02-03,CUST8995,Premium,Fashion,5,9749,44357.950000000004,9.0,No,None,Wallet,4,3.1,No
ORD106525,2024-02-05,CUST9804,Regular,Fashion,4,5425,12152.000000000002,44.0,No,None,UPI,6,4.1,Yes
ORD106526,2024-01-06,CUST6946,Regular,Fashion,1,1985,1250.55,37.0,No,None,Wallet,2,2.6,No
ORD106527,2024-08-02,CUST4391,Regular,Home Decor,2,2162,2810.6,35.0,No,None,COD,6,3.7,No
ORD106528,2024-05-13,CUST8895,Regular,Beauty,5,7446,31273.199999999997,16.0,No,None,UPI,5,4.2,No
ORD106529,2024-10-11,CUST4911,Regular,Fashion,4,9580,30656.0,20.0,No,None,Credit Card,2,3.5,No
ORD106530,2024-05-05,CUST2851,Regular,Fashion,2,6165,6781.500000000001,45.0,No,None,Credit Card,2,4.9,Yes
ORD106531,2024-12-02,CUST9864,Regular,Fashion,3,2878,8461.32,2.0,No,None,UPI,6,4.3,No
ORD106532,2024-06-22,CUST7079,Premium,Beauty,5,6305,31525.0,,No,None,COD,6,4.8,No
ORD106533,2024-05-31,CUST2701,New,Electronics,5,5507,22854.05,17.0,No,None,Wallet,4,4.8,No
ORD106534,2024-11-26,CUST1524,Regular,Fashion,3,3323,9869.31,1.0,No,None,Credit Card,6,2.8,No
ORD106535,2024-01-26,CUST5918,Regular,Fashion,5,3343,10196.15,39.0,Yes,Republic Day,Credit Card,6,4.2,No
ORD106536,2024-04-24,CUST4279,Regular,Fashion,1,3000,1590.0,47.0,No,None,Wallet,7,4.0,Yes
ORD106537,2024-10-10,CUST1987,Premium,Electronics,5,523,2536.5499999999997,3.0,No,None,Wallet,1,2.6,Yes
ORD106538,2024-03-15,CUST1502,New,Fashion,1,2402,1657.3799999999999,31.0,No,None,Credit Card,2,3.3,No
ORD106539,2024-06-14,CUST8556,Premium,Electronics,5,6402,26248.2,18.0,No,None,Wallet,4,3.8,No
ORD106540,2024-07-07,CUST2330,New,Electronics,4,7642,24760.08,19.0,No,None,UPI,5,3.9,No
ORD106541,2024-03-18,CUST7915,Premium,Groceries,4,1994,4705.840000000001,41.0,No,None,Credit Card,7,4.5,No
ORD106542,2024-03-30,CUST1082,Premium,Groceries,2,2542,2643.6800000000003,48.0,Yes,Holi,Credit Card,3,4.0,No
ORD106543,2024-06-24,CUST1327,Regular,Fashion,4,3245,6749.6,48.0,No,None,Credit Card,1,3.7,No
ORD106544,2024-01-21,CUST3731,New,Home Decor,3,1507,4249.74,6.0,Yes,Republic Day,UPI,7,4.4,No
ORD106545,2024-02-23,CUST7619,New,Groceries,2,1655,3045.2000000000003,8.0,No,None,Credit Card,6,3.9,No
ORD106546,2024-07-02,CUST1426,Premium,Groceries,4,9354,35171.04,6.0,No,None,Wallet,3,4.7,No
ORD106547,2024-12-24,CUST8432,New,Home Decor,1,5591,4137.34,26.0,Yes,Christmas/New Year,Credit Card,4,4.8,No
ORD106548,2024-08-09,CUST9248,Regular,Beauty,5,2739,10956.0,20.0,No,None,UPI,2,4.0,No
ORD106549,2024-11-10,CUST7162,New,Fashion,4,3818,10079.519999999999,34.0,Yes,Diwali,UPI,4,3.9,Yes
ORD106550,2024-11-23,CUST1396,Regular,Beauty,1,2578,1985.06,23.0,No,None,COD,1,4.3,No
ORD106551,2024-06-27,CUST7669,Regular,Beauty,2,9266,12787.079999999998,31.0,No,None,Credit Card,1,4.3,No
ORD106552,2024-10-02,CUST5764,Regular,Electronics,5,2405,10702.25,11.0,No,None,UPI,5,4.3,No
ORD106553,2024-04-21,CUST6719,New,Electronics,4,1339,4177.68,22.0,No,None,COD,4,4.1,No
ORD106554,2024-08-11,CUST2632,New,Fashion,2,3791,4928.3,35.0,Yes,Independence Day,Credit Card,1,4.4,Yes
ORD106555,2024-08-01,CUST4779,New,Home Decor,4,4914,10221.12,48.0,No,None,UPI,4,2.9,No
ORD106556,2024-02-28,CUST9893,New,Electronics,2,4914,7076.16,28.0,No,None,UPI,5,4.6,No
ORD106557,2024-11-22,CUST7170,Regular,Groceries,4,9937,38953.04,2.0,No,None,Credit Card,5,3.3,Yes
ORD106558,2024-04-18,CUST9971,New,Fashion,1,4867,2822.86,42.0,No,None,Credit Card,4,4.7,No
ORD106559,2024-06-05,CUST5836,New,Beauty,3,8657,24153.03,7.0,No,,COD,6,2.8,No
ORD106560,2024-07-09,CUST3060,Premium,Fashion,1,8493,5690.3099999999995,33.0,No,None,Credit Card,1,2.5,No
ORD106561,2024-07-18,CUST2066,Regular,Electronics,5,8054,35034.9,13.0,No,None,Credit Card,7,2.5,No
ORD106562,2024-11-07,CUST5477,Premium,Home Decor,4,7358,19130.8,35.0,Yes,Diwali,Wallet,2,3.0,No
ORD106563,2024-07-14,CUST1225,New,Beauty,3,4173,6635.070000000001,47.0,No,None,Credit Card,6,2.8,No
ORD106564,2024-02-04,CUST3633,New,Home Decor,3,9926,16377.900000000001,45.0,No,None,UPI,2,3.9,No
ORD106565,2024-09-02,CUST4330,New,Fashion,5,2469,8518.05,31.0,No,None,,6,3.6,No
ORD106566,2024-08-24,CUST8991,New,Home Decor,5,2683,12610.099999999999,6.0,No,None,COD,5,4.0,No
ORD106567,2024-04-13,CUST3286,New,Home Decor,3,1413,3857.4900000000002,9.0,No,None,COD,1,,No
ORD106568,2024-01-07,CUST4561,Premium,Fashion,5,4935,21960.75,11.0,No,None,UPI,5,4.4,No
ORD106569,2024-10-09,CUST5163,Premium,Beauty,5,4629,14118.449999999999,39.0,No,None,Credit Card,7,4.0,No
ORD106570,2024-01-01,CUST8402,Regular,Home Decor,4,9298,29009.760000000002,22.0,No,None,UPI,5,3.1,Yes
ORD106571,2024-08-06,CUST7542,Premium,Home Decor,1,9973,8975.7,10.0,No,None,Wallet,5,3.5,Yes
ORD106572,2024-08-17,CUST3818,Premium,Fashion,2,9996,17592.96,12.0,Yes,Independence Day,COD,7,4.3,No
ORD106573,2024-06-20,CUST6411,New,Groceries,3,6195,16540.65,11.0,No,None,Credit Card,5,4.2,No
ORD106574,2024-03-27,CUST6922,Regular,Home Decor,2,769,1445.72,6.0,Yes,Holi,Credit Card,4,3.9,No
ORD106575,2024-02-10,CUST7899,Regular,Electronics,3,8295,14184.45,43.0,No,None,COD,4,4.9,No
ORD106576,2024-05-02,CUST3405,Regular,Beauty,3,1745,4763.85,9.0,No,None,Wallet,1,2.8,No
