Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned,Sales
ORD106610,2024-09-20,CUST7564,Premium,Groceries,1,1907,1182.34,38.0,No,Non-Festival,Credit Card,1,5.0,No,733.0508
ORD106611,2024-03-19,CUST7197,Regular,Fashion,3,6915,15351.3,26.0,No,Non-Festival,Credit Card,6,2.5,No,11359.962
ORD106612,2024-07-08,CUST6708,Regular,Groceries,3,6253,16507.920000000002,12.0,No,Non-Festival,COD,7,4.3,No,14526.969600000002
ORD106613,2024-02-16,CUST6001,Regular,Electronics,5,4015,10840.5,46.0,No,Non-Festival,UPI,4,4.7,No,5853.870000000001
ORD106614,2024-12-26,CUST8470,Premium,Fashion,3,9138,24946.74,9.0,Yes,Christmas/New Year,Credit Card,4,4.3,No,22701.533400000004
ORD106615,2024-12-19,CUST3637,Regular,Fashion,3,714,1392.3,35.0,No,Non-Festival,COD,5,3.5,No,904.995
ORD106616,2024-12-17,CUST7132,Premium,Fashion,5,6487,22704.5,30.0,No,Non-Festival,UPI,6,4.3,No,15893.15
ORD106617,2024-07-07,CUST6882,New,Beauty,1,3239,2753.15,15.0,No,Non-Festival,UPI,4,3.6,No,2340.1775000000002
ORD106618,2024-09-12,CUST5906,Regular,Home Decor,4,6061,15031.28,38.0,No,Non-Festival,Wallet,1,4.3,No,9319.393600000001
ORD106619,2024-08-09,CUST2135,New,Home Decor,5,3056,8556.800000000001,44.0,No,Non-Festival,Credit Card,3,4.5,No,4791.808000000001
ORD106620,2024-08-28,CUST3412,Premium,Beauty,1,2541,1651.65,35.0,Yes,Raksha Bandhan,COD,1,4.6,No,1073.5725
ORD106621,2024-09-25,CUST3917,Regular,Beauty,4,8716,26148.0,25.0,No,Non-Festival,Credit Card,2,4.3,No,19611.0
ORD106622,2024-01-01,CUST3678,Regular,Beauty,3,6536,11176.56,43.0,No,Non-Festival,UPI,6,2.9,No,6370.6392000000005
ORD106623,2024-02-03,CUST3539,Premium,Home Decor,5,3562,14426.1,19.0,No,Non-Festival,Wallet,7,4.8,No,11685.141000000001
ORD106624,2024-03-19,CUST2412,Regular,Groceries,3,8006,16092.059999999998,33.0,No,Non-Festival,Credit Card,5,3.0,Yes,10781.680199999997
ORD106625,2024-08-23,CUST8429,Regular,Beauty,5,3690,11808.0,36.0,No,Non-Festival,COD,5,3.4,No,7557.12
ORD106626,2024-11-29,CUST5506,Regular,Groceries,4,2707,10070.04,7.0,No,Non-Festival,Credit Card,7,3.6,No,9365.137200000001
ORD106627,2024-12-14,CUST1746,Premium,Groceries,1,8348,8097.559999999999,3.0,No,Non-Festival,UPI,7,4.3,No,7854.633199999998
ORD106628,2024-04-07,CUST5146,Premium,Electronics,5,5367,19321.2,28.0,No,Non-Festival,Wallet,3,4.3,No,13911.264
ORD106629,2024-03-22,CUST4886,Premium,Home Decor,1,3378,2364.6,30.0,Yes,Holi,Credit Card,7,4.9,No,1655.2199999999998
ORD106630,2024-07-10,CUST3869,Regular,Groceries,3,7631,22664.07,1.0,No,Non-Festival,UPI,6,3.0,No,22437.4293
ORD106631,2024-09-09,CUST2248,New,Home Decor,3,3524,8034.72,25.0,No,Non-Festival,UPI,2,3.6,No,6026.04
ORD106632,2024-02-07,CUST3372,New,Home Decor,4,9954,25084.08,37.0,No,Non-Festival,Wallet,7,3.0,No,15802.970400000002
ORD106633,2024-01-14,CUST8858,Regular,Electronics,4,1744,6836.48,2.0,No,Non-Festival,UPI,4,4.2,No,6699.7504
ORD106634,2024-12-12,CUST9424,Regular,Home Decor,2,6051,6656.1,45.0,No,Non-Festival,Credit Card,7,3.0,No,3660.8550000000005
ORD106635,2024-11-05,CUST3098,New,Groceries,2,8917,10522.06,41.0,Yes,Diwali,COD,4,4.7,No,6208.0154
ORD106636,2024-07-27,CUST8500,New,Fashion,4,6372,14783.040000000005,42.0,No,Non-Festival,Wallet,4,5.0,No,8574.163200000005
ORD106637,2024-12-22,CUST3927,Premium,Groceries,3,4833,13919.04,4.0,Yes,Christmas/New Year,UPI,1,3.3,No,13362.278400000001
ORD106638,2024-03-29,CUST8018,New,Groceries,1,6486,5123.9400000000005,21.0,Yes,Holi,Credit Card,4,4.3,No,4047.9126000000006
ORD106639,2024-02-25,CUST3158,Premium,Home Decor,4,9232,31388.8,15.0,No,Non-Festival,Wallet,2,3.8,No,26680.48
ORD106640,2024-04-03,CUST5622,Regular,Groceries,1,2465,2267.8,8.0,No,Non-Festival,UPI,5,3.4,Yes,2086.376
ORD106641,2024-04-02,CUST7906,Premium,Fashion,2,9104,9650.24,47.0,No,Non-Festival,Credit Card,1,3.0,No,5114.6272
ORD106642,2024-12-05,CUST3185,Premium,Home Decor,1,8458,7781.360000000001,8.0,No,Non-Festival,UPI,4,4.3,No,7158.851200000001
ORD106643,2024-03-25,CUST8953,New,Beauty,4,9152,19036.16,48.0,Yes,Holi,Credit Card,2,2.9,No,9898.8032
ORD106644,2024-09-01,CUST1163,Regular,Groceries,3,6487,17320.29,11.0,No,Non-Festival,UPI,3,3.2,Yes,15415.0581
ORD106645,2024-01-22,CUST2419,Premium,Groceries,4,5460,11793.6,46.0,Yes,Republic Day,Wallet,2,4.8,No,6368.544000000001
ORD106646,2024-10-17,CUST1259,Premium,Electronics,5,8856,26125.200000000004,41.0,No,Non-Festival,Wallet,5,3.8,Yes,15413.868000000004
ORD106647,2024-09-28,CUST8753,Regular,Beauty,5,4391,21296.35,3.0,No,Non-Festival,Wallet,2,4.6,No,20657.459499999997
ORD106648,2024-11-01,CUST6452,Regular,Beauty,5,5099,13257.4,48.0,Yes,Diwali,UPI,7,4.4,No,6893.848
ORD106649,2024-05-01,CUST7786,New,Fashion,3,1667,4150.83,17.0,No,Non-Festival,UPI,2,3.4,No,3445.1888999999996
ORD106650,2024-05-07,CUST5865,Regular,Beauty,4,5052,16772.64,17.0,No,Non-Festival,Wallet,7,3.0,No,13921.2912
ORD106651,2024-04-22,CUST3562,Premium,Electronics,5,6301,18587.95,41.0,No,Non-Festival,Wallet,7,2.7,No,10966.890500000001
ORD106652,2024-09-29,CUST6282,New,Fashion,4,7747,17973.04,42.0,No,Non-Festival,COD,1,4.9,No,10424.363200000002
ORD106653,2024-12-01,CUST2916,Regular,Beauty,2,2960,4025.6,32.0,No,Non-Festival,Credit Card,5,3.3,No,2737.408
ORD106654,2024-05-09,CUST3912,New,Fashion,5,6621,19531.950000000004,41.0,No,Non-Festival,COD,4,4.2,No,11523.850500000004
ORD106655,2024-05-11,CUST2571,Premium,Beauty,5,1593,7805.7,2.0,No,Non-Festival,Credit Card,7,4.3,No,7649.585999999999
ORD106656,2024-03-25,CUST6092,Regular,Beauty,3,3893,7357.77,37.0,Yes,Holi,UPI,7,3.0,No,4635.395100000001
ORD106657,2024-12-15,CUST4726,Regular,Beauty,4,5578,18742.08,25.0,No,Non-Festival,Credit Card,5,4.2,No,14056.560000000001
ORD106658,2024-03-21,CUST1412,New,Groceries,3,1899,5070.33,11.0,Yes,Holi,Credit Card,3,2.5,No,4512.5937
ORD106659,2024-11-20,CUST7295,Regular,Beauty,3,1320,3564.0,10.0,No,Non-Festival,UPI,6,3.5,No,3207.6
ORD106660,2024-03-09,CUST5216,Regular,Groceries,4,5529,18577.44,16.0,No,Non-Festival,UPI,7,3.4,No,15605.049599999998
ORD106661,2024-05-27,CUST4225,Regular,Home Decor,2,1771,2337.72,34.0,No,Non-Festival,UPI,7,4.8,Yes,1542.8951999999997
ORD106662,2024-01-16,CUST4549,Regular,Electronics,4,928,2227.2,40.0,No,Non-Festival,Wallet,5,5.0,No,1336.32
ORD106663,2024-11-02,CUST1238,Regular,Fashion,2,815,831.3000000000001,49.0,Yes,Diwali,Wallet,1,3.2,No,423.963
ORD106664,2024-04-14,CUST4503,New,Fashion,3,570,1624.5,5.0,No,Non-Festival,Credit Card,4,4.0,No,1543.2749999999999
ORD106665,2024-06-13,CUST5070,New,Home Decor,2,6967,9196.44,34.0,No,Non-Festival,UPI,5,4.4,No,6069.6503999999995
ORD106666,2024-07-19,CUST3561,Regular,Beauty,2,5538,10522.2,5.0,No,Non-Festival,Wallet,6,3.0,No,9996.09
ORD106667,2024-07-15,CUST9578,Regular,Electronics,2,5142,7095.959999999999,31.0,No,Non-Festival,UPI,7,4.2,No,4896.212399999999
ORD106668,2024-07-03,CUST8923,Premium,Home Decor,5,9339,42025.5,10.0,No,Non-Festival,Credit Card,4,3.1,No,37822.950000000004
ORD106669,2024-11-17,CUST5878,Regular,Home Decor,5,1319,3825.1,42.0,No,Non-Festival,Wallet,7,2.9,No,2218.558
ORD106670,2024-09-21,CUST1699,New,Fashion,3,9847,18315.42,38.0,No,Non-Festival,Wallet,1,4.6,No,11355.560399999998
ORD106671,2024-12-28,CUST7358,New,Groceries,4,6531,22989.12,12.0,Yes,Christmas/New Year,COD,7,3.8,No,20230.4256
ORD106672,2024-04-09,CUST1640,New,Groceries,2,7219,12705.44,12.0,No,Non-Festival,Credit Card,7,3.2,No,11180.7872
ORD106673,2024-12-07,CUST4265,Regular,Beauty,5,2622,8128.2,38.0,No,Non-Festival,Wallet,2,3.5,Yes,5039.4839999999995
ORD106674,2024-11-15,CUST3206,Regular,Beauty,4,7790,17138.0,45.0,No,Non-Festival,Credit Card,7,3.5,No,9425.900000000001
ORD106675,2024-08-01,CUST3780,Regular,Home Decor,2,9732,13040.88,33.0,No,Non-Festival,Credit Card,6,4.4,No,8737.389599999999
ORD106676,2024-10-04,CUST7825,Regular,Beauty,4,9910,38847.2,2.0,No,Non-Festival,UPI,3,4.7,No,38070.255999999994
ORD106677,2024-06-10,CUST4994,Regular,Groceries,1,6025,4157.25,31.0,No,Non-Festival,Credit Card,5,3.7,No,2868.5024999999996
ORD106678,2024-06-05,CUST5155,New,Electronics,2,6960,13502.4,3.0,No,Non-Festival,COD,4,3.3,No,13097.328
ORD106679,2024-09-07,CUST3905,New,Fashion,4,9102,22208.88,39.0,No,Non-Festival,Wallet,5,4.3,Yes,13547.4168
ORD106680,2024-12-31,CUST7079,New,Groceries,2,4770,9540.0,0.0,Yes,Christmas/New Year,Credit Card,7,4.8,No,9540.0
ORD106681,2024-04-06,CUST7796,New,Beauty,2,773,1422.3200000000002,8.0,No,Non-Festival,Credit Card,1,2.8,Yes,1308.5344000000002
ORD106682,2024-01-18,CUST9177,Regular,Fashion,1,707,367.64,48.0,No,Non-Festival,UPI,2,4.5,No,191.1728
ORD106683,2024-11-22,CUST7971,Premium,Fashion,4,6935,14147.4,49.0,No,Non-Festival,UPI,1,3.9,Yes,7215.174
ORD106684,2024-04-06,CUST2144,Regular,Home Decor,3,2422,6830.04,25.0,No,Non-Festival,COD,6,4.7,No,5122.53
ORD106685,2024-01-01,CUST9532,Regular,Beauty,5,7888,29185.6,26.0,No,Non-Festival,Credit Card,7,3.8,No,21597.343999999997
ORD106686,2024-08-03,CUST8480,Premium,Home Decor,2,1494,2928.24,25.0,No,Non-Festival,Credit Card,7,4.7,No,2196.18
ORD106687,2024-05-11,CUST5346,Premium,Fashion,2,987,1559.46,21.0,No,Non-Festival,Credit Card,4,3.9,No,1231.9734
ORD106688,2024-09-16,CUST5143,Premium,Home Decor,2,4867,8273.9,15.0,No,Non-Festival,Credit Card,5,2.9,No,7032.815
ORD106689,2024-05-04,CUST4278,Regular,Beauty,2,2433,4525.38,7.0,No,Non-Festival,Wallet,7,2.5,No,4208.6034
ORD106690,2024-03-22,CUST3223,Regular,Groceries,5,8978,43094.4,4.0,Yes,Holi,Credit Card,4,4.1,No,41370.624
ORD106691,2024-10-09,CUST6012,Regular,Electronics,3,3850,6006.0,48.0,No,Non-Festival,Credit Card,7,4.0,Yes,3123.12
ORD106692,2024-06-19,CUST3463,Regular,Groceries,1,3449,2448.79,29.0,No,Non-Festival,Wallet,6,3.0,No,1738.6408999999999
ORD106693,2024-02-28,CUST9094,Regular,Fashion,3,6271,13733.49,27.0,No,Non-Festival,UPI,6,4.6,No,10025.447699999999
ORD106694,2024-02-01,CUST4556,Premium,Groceries,5,4236,15673.2,26.0,No,Non-Festival,COD,7,4.7,No,11598.168
ORD106695,2024-06-09,CUST2026,New,Home Decor,4,8947,18251.88,49.0,No,Non-Festival,Credit Card,1,4.5,No,9308.4588
ORD106696,2024-10-10,CUST2027,Regular,Beauty,1,1909,1508.11,21.0,No,Non-Festival,Wallet,5,4.8,No,1191.4069
ORD106697,2024-04-15,CUST7416,Premium,Groceries,1,5412,3842.52,29.0,No,Non-Festival,Credit Card,4,3.8,No,2728.1892
ORD106698,2024-04-14,CUST8438,Regular,Groceries,4,1710,4377.6,36.0,No,Non-Festival,UPI,5,4.3,No,2801.664
ORD106699,2024-08-15,CUST9188,New,Beauty,2,6103,11473.64,6.0,Yes,Independence Day,Wallet,3,4.8,No,10785.221599999999
ORD106700,2024-07-06,CUST1976,Regular,Home Decor,5,8367,21335.85,49.0,No,Non-Festival,Wallet,1,3.6,Yes,10881.2835
ORD106701,2024-03-10,CUST3762,New,Electronics,4,7752,22015.68,29.0,No,Non-Festival,Wallet,1,4.0,No,15631.1328
ORD106702,2024-11-13,CUST1970,New,Groceries,3,3706,9783.84,12.0,No,Non-Festival,Credit Card,3,3.8,No,8609.7792
ORD106703,2024-10-16,CUST6621,New,Fashion,3,6278,14878.86,21.0,No,Non-Festival,UPI,2,5.0,No,11754.299400000002
ORD106704,2024-03-27,CUST9053,Regular,Home Decor,4,6632,23875.2,10.0,Yes,Holi,COD,6,3.6,No,21487.68
ORD106705,2024-12-27,CUST8965,Premium,Home Decor,5,3833,18398.4,4.0,Yes,Christmas/New Year,Wallet,4,3.3,No,17662.464
ORD106706,2024-02-25,CUST7060,Regular,Groceries,1,1661,1312.19,21.0,No,Non-Festival,Credit Card,7,4.1,Yes,1036.6301
ORD106707,2024-04-22,CUST7050,Regular,Beauty,1,6114,5258.04,14.0,No,Non-Festival,COD,2,3.2,No,4521.9144
ORD106708,2024-01-13,CUST2307,Regular,Groceries,2,6552,8124.48,38.0,No,Non-Festival,Wallet,5,4.6,No,5037.1776
ORD106709,2024-01-18,CUST9749,New,Groceries,5,2371,7587.2,36.0,No,Non-Festival,Credit Card,4,4.7,No,4855.808
ORD106710,2024-06-30,CUST5802,New,Beauty,3,8128,17068.8,30.0,No,Non-Festival,COD,7,3.4,No,11948.159999999998
ORD106711,2024-04-22,CUST8939,Regular,Fashion,3,8794,18995.04,28.0,No,Non-Festival,COD,7,3.4,No,13676.4288
ORD106712,2024-08-16,CUST1497,Premium,Beauty,2,8675,10757.0,38.0,Yes,Independence Day,Wallet,4,2.7,Yes,6669.34
ORD106713,2024-06-19,CUST7409,New,Groceries,3,7006,17655.12,16.0,No,Non-Festival,Credit Card,6,3.1,No,14830.300799999999
ORD106714,2024-10-21,CUST2306,Regular,Electronics,2,6315,7578.0,40.0,Yes,Diwali,COD,4,2.7,No,4546.8
ORD106715,2024-07-07,CUST1563,Regular,Beauty,2,8632,16400.8,5.0,No,Non-Festival,UPI,3,4.4,No,15580.759999999998
ORD106716,2024-03-19,CUST9949,Regular,Fashion,4,4856,11654.4,40.0,No,Non-Festival,UPI,7,3.0,No,6992.639999999999
ORD106717,2024-05-25,CUST9511,Premium,Beauty,1,9092,7637.28,16.0,No,Non-Festival,COD,1,2.7,No,6415.315199999999
ORD106718,2024-06-30,CUST3521,Regular,Beauty,5,2870,9614.499999999998,33.0,No,Non-Festival,Wallet,3,2.9,No,6441.714999999998
ORD106719,2024-10-12,CUST4217,Premium,Home Decor,5,4560,17784.0,22.0,No,Non-Festival,Wallet,3,3.4,No,13871.52
ORD106720,2024-09-06,CUST7934,Regular,Home Decor,1,2748,1951.08,29.0,No,Non-Festival,Wallet,7,3.6,Yes,1385.2667999999999
ORD106721,2024-12-19,CUST7063,Regular,Groceries,5,2526,11114.4,12.0,No,Non-Festival,COD,3,4.7,No,9780.672
ORD106722,2024-11-09,CUST1850,Regular,Groceries,3,2996,6381.48,29.0,Yes,Diwali,Wallet,2,3.2,Yes,4530.850799999999
ORD106723,2024-07-14,CUST3002,Regular,Beauty,3,7246,11303.76,48.0,No,Non-Festival,Wallet,3,4.3,No,5877.9552
ORD106724,2024-11-18,CUST6769,Regular,Electronics,5,2406,9744.3,19.0,No,Non-Festival,UPI,1,3.8,No,7892.883
ORD106725,2024-03-11,CUST1235,Regular,Groceries,4,5379,20440.2,5.0,No,Non-Festival,Credit Card,4,4.6,No,19418.19
ORD106726,2024-09-04,CUST8483,New,Beauty,5,1810,6335.0,30.0,No,Non-Festival,UPI,2,3.0,No,4434.5
ORD106727,2024-05-25,CUST7956,Regular,Beauty,2,8879,14561.56,18.0,No,Non-Festival,COD,7,3.2,No,11940.4792
ORD106728,2024-04-15,CUST8202,Premium,Beauty,2,664,1261.6,5.0,No,Non-Festival,UPI,6,2.6,No,1198.5199999999998
ORD106729,2024-09-19,CUST2841,New,Beauty,1,4523,3030.41,33.0,No,Non-Festival,Credit Card,3,3.7,No,2030.3746999999996
ORD106730,2024-10-22,CUST9482,New,Beauty,3,9057,19834.83,27.0,Yes,Diwali,,3,3.5,No,14479.4259
ORD106731,2024-03-10,CUST5978,New,Home Decor,4,5675,19976.0,12.0,No,Non-Festival,Wallet,4,3.9,No,17578.88
ORD106732,2024-07-11,CUST4718,Premium,Fashion,5,9881,44958.55,9.0,No,Non-Festival,Credit Card,4,3.8,No,40912.2805
ORD106733,2024-03-08,CUST7370,Regular,Fashion,2,7165,8598.0,40.0,No,Non-Festival,COD,6,4.3,No,5158.8
ORD106734,2024-10-31,CUST4420,New,Beauty,3,998,1676.64,44.0,Yes,Diwali,,2,4.2,No,938.9184000000001
ORD106735,2024-02-21,CUST3811,New,Groceries,3,3000,8460.0,6.0,No,Non-Festival,UPI,6,3.6,No,7952.4
ORD106736,2024-12-28,CUST8215,New,Electronics,4,3440,11420.8,17.0,Yes,Christmas/New Year,Wallet,6,2.6,No,9479.264
ORD106737,2024-10-11,CUST5114,Premium,Beauty,4,3555,11233.8,21.0,No,Non-Festival,Credit Card,1,3.4,No,8874.702
ORD106738,2024-11-29,CUST1035,Premium,Electronics,4,4129,14368.92,13.0,No,Non-Festival,Wallet,2,3.3,No,12500.9604
ORD106739,2024-01-09,CUST1688,Regular,Home Decor,4,1059,2753.4,35.0,No,Non-Festival,UPI,4,2.7,No,1789.71
ORD106740,2024-09-07,CUST5599,Premium,Fashion,2,8755,16284.3,7.0,No,Non-Festival,UPI,1,3.3,No,15144.398999999998
ORD106741,2024-11-27,CUST6041,Regular,Home Decor,4,7888,28081.28,11.0,No,Non-Festival,Credit Card,7,5.0,No,24992.3392
ORD106742,2024-10-24,CUST9881,Regular,Groceries,3,5222,9556.26,39.0,Yes,Diwali,UPI,3,4.6,No,5829.3186
ORD106743,2024-07-02,CUST9296,Premium,Groceries,3,7784,12376.56,47.0,No,Non-Festival,Credit Card,6,3.8,No,6559.5768
ORD106744,2024-06-27,CUST1002,Regular,Beauty,5,6602,22446.8,32.0,No,Non-Festival,,3,4.6,No,15263.823999999999
ORD106745,2024-07-16,CUST7749,Regular,Groceries,3,9307,21499.17,23.0,No,Non-Festival,UPI,5,4.7,No,16554.3609
ORD106746,2024-05-07,CUST3069,New,Groceries,3,1974,3493.9800000000005,41.0,No,Non-Festival,Credit Card,4,3.3,No,2061.4482000000007
ORD106747,2024-01-20,CUST8703,New,Home Decor,2,3565,4420.6,38.0,Yes,Republic Day,Credit Card,5,3.3,No,2740.7720000000004
ORD106748,2024-11-23,CUST4171,Premium,Electronics,3,8214,21438.54,13.0,No,Non-Festival,,2,3.3,No,18651.5298
ORD106749,2024-03-05,CUST2938,Premium,Fashion,1,8542,4441.84,48.0,No,Non-Festival,UPI,2,4.5,No,2309.7568
ORD106750,2024-06-30,CUST3609,New,Groceries,3,7625,21960.0,25.0,No,Non-Festival,Wallet,6,4.5,No,16470.0
ORD106751,2024-08-28,CUST6584,Regular,Groceries,5,3221,13206.1,18.0,Yes,Raksha Bandhan,Credit Card,1,2.5,No,10829.002
ORD106752,2024-01-24,CUST5275,Premium,Home Decor,5,4437,21741.3,2.0,Yes,Republic Day,COD,6,4.9,No,21306.474
ORD106753,2024-03-23,CUST7660,Regular,Fashion,4,6594,26376.0,0.0,Yes,Holi,COD,4,3.2,No,26376.0
ORD106754,2024-11-14,CUST8971,Regular,Home Decor,2,4017,4900.74,39.0,No,Non-Festival,UPI,1,4.1,No,2989.4514
ORD106755,2024-07-03,CUST7662,Premium,Electronics,5,9462,28386.0,40.0,No,Non-Festival,COD,1,4.1,No,17031.6
ORD106756,2024-11-11,CUST9222,Premium,Home Decor,1,960,614.4,36.0,No,Non-Festival,UPI,7,2.8,No,393.216
ORD106757,2024-04-08,CUST8862,Regular,Fashion,1,4651,3162.68,32.0,No,Non-Festival,UPI,7,4.2,Yes,2150.6223999999997
ORD106758,2024-03-02,CUST7347,Regular,Fashion,4,4827,10040.16,48.0,No,Non-Festival,Credit Card,2,3.8,No,5220.8832
ORD106759,2024-10-12,CUST2182,Premium,Groceries,2,2939,3232.9,45.0,No,Non-Festival,Credit Card,2,4.0,Yes,1778.0950000000003
ORD106760,2024-01-22,CUST4413,Premium,Electronics,2,7639,12833.52,16.0,Yes,Republic Day,,6,3.6,No,10780.1568
ORD106761,2024-07-30,CUST6538,Premium,Beauty,3,5748,15864.48,8.0,No,Non-Festival,Wallet,4,4.5,No,14595.321600000001
ORD106762,2024-05-05,CUST6845,Regular,Groceries,1,6991,4893.7,30.0,No,Non-Festival,Credit Card,2,4.1,No,3425.5899999999997
ORD106763,2024-02-11,CUST7214,Premium,Home Decor,1,8116,5356.56,34.0,No,Non-Festival,UPI,4,3.0,No,3535.3296
ORD106764,2024-04-07,CUST2099,Regular,Home Decor,1,7045,6904.099999999999,2.0,No,Non-Festival,Credit Card,5,4.4,Yes,6766.017999999999
ORD106765,2024-01-31,CUST8493,Regular,Fashion,1,7067,6218.96,12.0,No,Non-Festival,Wallet,6,3.8,No,5472.6848
ORD106766,2024-06-06,CUST1776,Premium,Fashion,5,9308,29785.6,36.0,No,Non-Festival,Credit Card,3,2.6,No,19062.784
ORD106767,2024-04-21,CUST7213,Premium,Fashion,2,4143,5220.18,37.0,No,Non-Festival,COD,6,3.5,No,3288.7134
ORD106768,2024-09-03,CUST5706,Regular,Beauty,3,3660,9552.6,13.0,No,Non-Festival,UPI,5,3.5,No,8310.762
ORD106769,2024-05-01,CUST9947,Regular,Beauty,5,1692,8037.0,5.0,No,Non-Festival,COD,7,4.5,No,7635.15
ORD106770,2024-09-29,CUST8265,Premium,Groceries,2,3821,5502.24,28.0,No,Non-Festival,COD,7,3.1,No,3961.6128
ORD106771,2024-10-20,CUST8753,Regular,Beauty,4,9118,18965.44,48.0,Yes,Diwali,Wallet,2,3.6,No,9862.0288
ORD106772,2024-07-25,CUST4119,Regular,Fashion,1,5218,4800.56,8.0,No,Non-Festival,COD,3,2.6,No,4416.515200000001
ORD106773,2024-04-19,CUST2051,Regular,Groceries,3,8362,16305.9,35.0,No,Non-Festival,Credit Card,3,4.7,Yes,10598.835000000001
ORD106774,2024-10-04,CUST8888,Regular,Groceries,2,6950,10842.0,22.0,No,Non-Festival,UPI,6,3.6,No,8456.76
ORD106775,2024-02-25,CUST9394,Regular,Electronics,4,5041,17341.04,14.0,No,Non-Festival,COD,6,4.6,No,14913.2944
ORD106776,2024-02-26,CUST1526,New,Beauty,1,9331,4758.81,49.0,No,Non-Festival,COD,1,4.2,No,2426.9931
ORD106777,2024-10-17,CUST9118,Premium,Home Decor,4,7668,16562.88,46.0,No,Non-Festival,UPI,3,3.3,No,8943.9552
ORD106778,2024-04-23,CUST3053,Premium,Home Decor,4,287,585.48,49.0,No,Non-Festival,Credit Card,4,4.3,No,298.5948
ORD106779,2024-11-03,CUST4808,Premium,Electronics,5,762,3581.4,25.0,Yes,Diwali,COD,2,3.7,No,2686.05
ORD106780,2024-12-06,CUST4701,Premium,Fashion,4,1468,3170.88,46.0,No,Non-Festival,UPI,7,3.4,No,1712.2752000000003
ORD106781,2024-07-16,CUST8631,New,Electronics,5,9882,37551.6,24.0,No,Non-Festival,Credit Card,2,4.2,No,28539.216
ORD106782,2024-11-16,CUST9504,Premium,Fashion,5,5761,18435.2,36.0,No,Non-Festival,Credit Card,1,4.4,No,11798.528
ORD106783,2024-06-27,CUST1538,Regular,Beauty,4,6245,19484.4,22.0,No,Non-Festival,Credit Card,6,4.2,No,15197.832000000002
ORD106784,2024-08-06,CUST2140,Premium,Beauty,2,9964,17935.2,10.0,No,Non-Festival,Wallet,6,3.8,No,16141.68
ORD106785,2024-10-03,CUST8591,Regular,Groceries,4,4854,10678.8,45.0,No,Non-Festival,Credit Card,1,3.1,No,5873.34
ORD106786,2024-01-16,CUST7980,Premium,Groceries,4,3371,12540.12,7.0,No,Non-Festival,Credit Card,2,4.5,No,11662.311599999999
ORD106787,2024-03-01,CUST8989,Premium,Groceries,2,7712,10025.6,35.0,No,Non-Festival,UPI,1,3.4,No,6516.64
ORD106788,2024-02-23,CUST1702,New,Groceries,1,8052,4750.68,41.0,No,Non-Festival,Wallet,3,4.0,No,2802.9012000000007
ORD106789,2024-06-16,CUST6364,Premium,Home Decor,3,3000,5580.0,38.0,No,Non-Festival,Credit Card,7,2.8,No,3459.6
ORD106790,2024-01-26,CUST3278,Regular,Groceries,1,7046,7046.0,0.0,Yes,Republic Day,COD,3,4.4,No,7046.0
ORD106791,2024-12-01,CUST3630,Regular,Groceries,4,5238,11942.64,43.0,No,Non-Festival,Wallet,4,4.9,No,6807.304800000001
ORD106792,2024-03-05,CUST6277,Regular,Groceries,1,9649,8491.12,12.0,No,Non-Festival,UPI,6,3.6,No,7472.185600000001
ORD106793,2024-04-09,CUST7803,Regular,Fashion,3,5088,12974.4,15.0,No,Non-Festival,Wallet,1,3.9,No,11028.24
ORD106794,2024-03-14,CUST6659,Regular,Groceries,1,4980,2739.0,45.0,No,Non-Festival,COD,2,4.7,No,1506.45
ORD106795,2024-07-10,CUST2457,Regular,Electronics,3,1343,3545.52,12.0,No,Non-Festival,Wallet,6,4.5,No,3120.0576
ORD106796,2024-06-19,CUST8341,Regular,Groceries,1,6903,4417.92,36.0,No,Non-Festival,COD,6,4.9,No,2827.4688
ORD106797,2024-09-29,CUST6530,New,Groceries,5,947,4119.45,13.0,No,Non-Festival,Credit Card,5,3.2,Yes,3583.9215
ORD106798,2024-07-05,CUST1366,Regular,Home Decor,4,7294,25674.88,12.0,No,Non-Festival,Credit Card,2,3.7,No,22593.8944
ORD106799,2024-01-23,CUST4768,Regular,Groceries,3,6645,10964.25,45.0,Yes,Republic Day,,6,3.6,No,6030.337500000001
ORD106800,2024-06-29,CUST6656,Regular,Fashion,4,3688,13129.28,11.0,No,Non-Festival,Wallet,5,3.7,No,11685.059200000002
ORD106801,2024-11-22,CUST2012,Premium,Beauty,5,9537,34810.05,27.0,No,Non-Festival,UPI,5,4.8,No,25411.3365
ORD106802,2024-04-17,CUST1214,Regular,Groceries,1,2304,1820.16,21.0,No,Non-Festival,UPI,7,3.0,No,1437.9264
ORD106803,2024-11-30,CUST3038,Premium,Groceries,4,4056,13141.44,19.0,No,Non-Festival,COD,4,4.7,No,10644.566400000002
ORD106804,2024-06-10,CUST1089,Regular,Groceries,1,5319,2872.26,46.0,No,Non-Festival,Credit Card,5,3.9,Yes,1551.0204
ORD106805,2024-10-28,CUST7624,Premium,Home Decor,1,5458,4475.56,18.0,Yes,Diwali,Wallet,3,3.8,No,3669.9592000000007
ORD106806,2024-07-24,CUST6193,New,Beauty,4,2968,10684.8,10.0,No,Non-Festival,Credit Card,3,3.5,No,9616.32
